plot,plot_section,plot_section_label,month_order,month,survey_date,observation_source,genet,species,is_baseline_genet,present,surviving_from_baseline,died_from_baseline_this_month,area,area_m2,plot_area_m2,percent_cover_of_plot,taglab_area_units
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__235,Porites porites,TRUE,TRUE,TRUE,FALSE,3.8325,3.8325e-4,480,7.984375000000001e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__236,Porites porites,TRUE,TRUE,TRUE,FALSE,43.75,0.004375,480,9.114583333333335e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__237,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,19.115000000000002,0.0019115,480,3.9822916666666663e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__238,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,46.4,0.00464,480,9.666666666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__239,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,13.5475,0.00135475,480,2.8223958333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__24,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.4675,4.4675000000000004e-4,480,9.307291666666668e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__240,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,6.555,6.554999999999999e-4,480,1.365625e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__241,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.79,7.79e-4,480,1.6229166666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__242,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,16.7925,0.0016792500000000002,480,3.4984375000000006e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__243,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,5.2725,5.2725e-4,480,1.0984375000000001e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__244,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,18.11,0.001811,480,3.772916666666666e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__245,Porites porites,TRUE,TRUE,TRUE,FALSE,30.84,0.003084,480,6.425000000000001e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__246,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.87,7.87e-4,480,1.6395833333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__247,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.41,7.41e-4,480,1.54375e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__248,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,20.6725,0.00206725,480,4.3067708333333337e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__249,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,18.255,0.0018254999999999999,480,3.8031249999999995e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__25,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.39,3.39e-4,480,7.0625e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__250,Porites porites,TRUE,TRUE,TRUE,FALSE,8.5625,8.5625e-4,480,1.7838541666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__251,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,8.325,8.324999999999999e-4,480,1.7343749999999998e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__252,Porites porites,TRUE,TRUE,TRUE,FALSE,8.085,8.085000000000001e-4,480,1.6843750000000002e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__253,Porites porites,TRUE,TRUE,TRUE,FALSE,4.3575,4.3575e-4,480,9.078125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__254,Porites porites,TRUE,TRUE,TRUE,FALSE,6.1875,6.1875e-4,480,1.2890625e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__255,Porites porites,TRUE,TRUE,TRUE,FALSE,6.165,6.165e-4,480,1.284375e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__256,Porites porites,TRUE,TRUE,TRUE,FALSE,7.645,7.645e-4,480,1.5927083333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__257,Porites porites,TRUE,TRUE,TRUE,FALSE,5.11,5.110000000000001e-4,480,1.0645833333333335e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__258,Porites porites,TRUE,TRUE,TRUE,FALSE,1.3775,1.3775e-4,480,2.8697916666666665e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__259,Porites porites,TRUE,TRUE,TRUE,FALSE,2.325,2.325e-4,480,4.84375e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__26,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.915,4.915e-4,480,1.0239583333333333e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__260,Porites porites,TRUE,TRUE,TRUE,FALSE,4.545,4.545e-4,480,9.468749999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__261,Porites porites,TRUE,TRUE,TRUE,FALSE,1.005,1.0049999999999999e-4,480,2.0937499999999997e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__262,Porites porites,TRUE,TRUE,TRUE,FALSE,6.6,6.6e-4,480,1.375e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__263,Porites porites,TRUE,TRUE,TRUE,FALSE,6.7325,6.7325e-4,480,1.4026041666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__264,Porites porites,TRUE,TRUE,TRUE,FALSE,2.9125,2.9125e-4,480,6.067708333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__265,Porites porites,TRUE,TRUE,TRUE,FALSE,4.68,4.68e-4,480,9.75e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__266,Porites porites,TRUE,TRUE,TRUE,FALSE,5.23,5.23e-4,480,1.0895833333333333e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__267,Porites porites,TRUE,TRUE,TRUE,FALSE,3.44,3.44e-4,480,7.166666666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__268,Porites porites,TRUE,TRUE,TRUE,FALSE,5.3725,5.3725e-4,480,1.1192708333333332e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__269,Porites porites,TRUE,TRUE,TRUE,FALSE,3.3375,3.3375e-4,480,6.953125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__27,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.6375,3.6375000000000003e-4,480,7.578125000000002e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__270,Porites porites,TRUE,TRUE,TRUE,FALSE,1.715,1.715e-4,480,3.572916666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__271,Porites porites,TRUE,TRUE,TRUE,FALSE,7.8625,7.8625e-4,480,1.6380208333333335e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__272,Porites porites,TRUE,TRUE,TRUE,FALSE,8.97,8.97e-4,480,1.86875e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__273,Porites porites,TRUE,TRUE,TRUE,FALSE,3.7575,3.7575e-4,480,7.828125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__274,Porites porites,TRUE,TRUE,TRUE,FALSE,10.86,0.001086,480,2.2624999999999997e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__275,Porites porites,TRUE,TRUE,TRUE,FALSE,8.4625,8.4625e-4,480,1.7630208333333335e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__276,Porites porites,TRUE,TRUE,TRUE,FALSE,7.5175,7.5175e-4,480,1.5661458333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__277,Porites porites,TRUE,TRUE,TRUE,FALSE,4.2675,4.2675e-4,480,8.890625e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__278,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,12.5,0.0012499999999999998,480,2.6041666666666666e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__279,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.9275,5.927500000000001e-4,480,1.2348958333333336e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__28,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.115,4.1150000000000003e-4,480,8.572916666666668e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__280,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.3,4.3e-4,480,8.958333333333332e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__281,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.02,5.02e-4,480,1.0458333333333332e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__283,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.4475,3.4475e-4,480,7.182291666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__284,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.91,3.91e-4,480,8.145833333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__285,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.4075,2.4075000000000002e-4,480,5.015625e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__286,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.6575,3.6575e-4,480,7.619791666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__287,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.565,3.565e-4,480,7.427083333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__288,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.915,2.915e-4,480,6.072916666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__289,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.7675,4.7675e-4,480,9.932291666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__29,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.51,3.5099999999999997e-4,480,7.3125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__290,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.315,4.315e-4,480,8.989583333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__291,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.495,3.495e-4,480,7.281249999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__292,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,35.6825,0.0035682500000000002,480,7.433854166666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__293,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,32.2725,0.00322725,480,6.7234375e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__294,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,25.285000000000004,0.0025285,480,5.267708333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__295,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,9.96,9.960000000000001e-4,480,2.0750000000000003e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__296,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,8.475,8.475e-4,480,1.765625e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__297,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,14.0825,0.00140825,480,2.933854166666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__298,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,50.7675,0.0050767500000000005,480,0.0010576562500000002,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__299,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,9.59,9.59e-4,480,1.9979166666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__3,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.05,4.05e-4,480,8.437499999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__30,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.7275,3.7275e-4,480,7.765625e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__300,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.6025,7.6025e-4,480,1.5838541666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__301,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.235,7.235000000000001e-4,480,1.507291666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__302,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,7.5275,7.5275e-4,480,1.5682291666666666e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__303,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,8.8475,8.8475e-4,480,1.8432291666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__31,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.575,3.575e-4,480,7.447916666666668e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__32,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.1075,5.1075e-4,480,1.0640625e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__33,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.3725,5.3725e-4,480,1.1192708333333332e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__34,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.35,5.35e-4,480,1.1145833333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__35,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.6375,3.6375000000000003e-4,480,7.578125000000002e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__36,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.75,3.75e-4,480,7.8125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__37,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.19,5.19e-4,480,1.08125e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__38,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.72,4.72e-4,480,9.833333333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__39,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.805,6.805e-4,480,1.4177083333333332e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__4,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.97,4.969999999999999e-4,480,1.0354166666666666e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__40,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.0625,5.0625e-4,480,1.0546875e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__41,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.6,4.5999999999999996e-4,480,9.583333333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__42,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.0575,4.0575e-4,480,8.453125e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__43,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.635,4.635e-4,480,9.656250000000001e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__44,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,16.1225,0.00161225,480,3.358854166666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__45,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.69,3.6899999999999997e-4,480,7.687499999999998e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__46,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.0275,3.0274999999999996e-4,480,6.307291666666665e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__47,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.6275,3.6275e-4,480,7.557291666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__48,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.445,3.4449999999999997e-4,480,7.177083333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__49,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.0425,4.0425000000000004e-4,480,8.421875000000001e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__5,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.4675,4.4675000000000004e-4,480,9.307291666666668e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__50,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.3475,4.3475e-4,480,9.057291666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__51,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.5325,4.5325e-4,480,9.442708333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__52,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.835,3.835e-4,480,7.989583333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__53,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.315,4.315e-4,480,8.989583333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__54,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.6875,3.6875e-4,480,7.682291666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__55,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.34,5.34e-4,480,1.1125e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__56,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.165,4.165e-4,480,8.677083333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__57,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.5525,2.5525e-4,480,5.317708333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__59,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.12,5.12e-4,480,1.0666666666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__6,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.685,4.6849999999999995e-4,480,9.760416666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__60,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4,4e-4,480,8.333333333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__61,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.035,4.035e-4,480,8.406249999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__62,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.685,3.685e-4,480,7.677083333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__63,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.02,4.0199999999999996e-4,480,8.374999999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__64,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.105,4.1050000000000006e-4,480,8.552083333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__65,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.75,2.75e-4,480,5.7291666666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__66,Porites porites,TRUE,TRUE,TRUE,FALSE,13.4825,0.00134825,480,2.8088541666666664e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__67,Porites porites,TRUE,TRUE,TRUE,FALSE,9.715,9.715e-4,480,2.0239583333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__68,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.0625,3.0625e-4,480,6.380208333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__69,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.775,3.775e-4,480,7.864583333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__7,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.195,4.195e-4,480,8.739583333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__70,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.55,3.5499999999999996e-4,480,7.395833333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__71,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.64,5.639999999999999e-4,480,1.1749999999999998e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__72,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.52,4.52e-4,480,9.416666666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__73,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.2725,6.2725e-4,480,1.3067708333333334e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__74,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.06,4.0599999999999995e-4,480,8.458333333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__75,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.54,4.54e-4,480,9.458333333333332e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__76,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.27,5.269999999999999e-4,480,1.0979166666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__77,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.11,4.11e-4,480,8.562500000000001e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__78,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.6625,5.662499999999999e-4,480,1.1796874999999999e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__79,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,7.955,7.955e-4,480,1.6572916666666665e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__8,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.35,4.3499999999999995e-4,480,9.0625e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__80,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.6125,3.6124999999999997e-4,480,7.526041666666666e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__81,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.9475,5.9475e-4,480,1.2390625e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__82,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.9475,2.9475e-4,480,6.140624999999999e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__83,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.685,5.685e-4,480,1.184375e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__84,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.6475,4.6475e-4,480,9.682291666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__85,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.3325,6.332499999999999e-4,480,1.3192708333333332e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__86,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.3225,6.3225e-4,480,1.3171875e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__87,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.12,4.12e-4,480,8.583333333333334e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__88,Porites porites,TRUE,TRUE,TRUE,FALSE,5.0175,5.0175e-4,480,1.0453125000000001e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__89,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,17.9675,0.0017967500000000002,480,3.7432291666666674e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__9,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.16,2.1600000000000002e-4,480,4.5e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__90,Porites porites,TRUE,TRUE,TRUE,FALSE,2.4775,2.4775e-4,480,5.161458333333333e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__91,Porites porites,TRUE,TRUE,TRUE,FALSE,0.4775,4.7749999999999995e-5,480,9.947916666666667e-6,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__92,Porites porites,TRUE,TRUE,TRUE,FALSE,6.945,6.945e-4,480,1.446875e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__93,Porites porites,TRUE,TRUE,TRUE,FALSE,7.4775,7.4775e-4,480,1.5578125000000002e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__94,Porites porites,TRUE,TRUE,TRUE,FALSE,4.775,4.7750000000000006e-4,480,9.947916666666669e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__95,Porites porites,TRUE,TRUE,TRUE,FALSE,5.72,5.72e-4,480,1.1916666666666667e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__96,Porites porites,TRUE,TRUE,TRUE,FALSE,2.225,2.2250000000000001e-4,480,4.635416666666667e-5,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__97,Porites porites,TRUE,TRUE,TRUE,FALSE,9.89,9.89e-4,480,2.0604166666666668e-4,cm2
Plot C,all,Plot C,2,April,2026-04-03,interval_end,0-0__98,Porites porites,TRUE,TRUE,TRUE,FALSE,0.515,5.15e-5,480,1.0729166666666667e-5,cm2
