plot,plot_section,plot_section_label,month,month_order,survey_date,observation_source,genet,tag,genotype,species,plot_area_m2,taglab_area_units,area,area_m2,present,snapshot_object_id,n_duplicate_observations
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__247,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__247,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__248,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__248,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__249,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__249,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__25,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__25,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__250,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__250,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__251,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__251,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__252,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__252,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__253,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__253,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__254,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__254,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__255,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__255,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__256,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__256,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__257,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__257,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__258,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__258,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__259,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__259,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__26,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__26,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__260,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__260,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__261,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__261,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__262,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__262,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__263,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__263,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__264,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__264,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__265,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__265,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__266,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__266,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__267,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__267,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__268,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__268,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__269,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__269,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__27,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__27,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__270,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__270,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__271,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__271,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__272,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__272,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__273,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__273,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__274,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__274,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__275,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__275,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__276,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__276,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__277,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__277,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__278,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__278,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__279,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__279,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__28,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__28,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__280,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__280,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__281,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__281,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__283,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__283,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__284,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__284,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__285,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__285,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__286,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__286,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__287,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__287,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__288,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__288,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__289,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__289,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__29,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__29,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__290,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__290,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__291,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__291,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__292,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__292,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__293,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__293,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__294,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__294,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__295,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__295,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__296,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__296,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__297,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__297,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__298,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__298,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__299,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__299,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__3,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__3,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__30,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__30,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__300,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__300,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__301,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__301,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__302,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__302,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__303,NA,NA,Orbicella faveolata,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__303,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__31,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__31,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__32,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__32,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__33,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__33,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__34,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__34,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__35,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__35,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__36,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__36,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__37,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__37,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__38,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__38,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__39,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__39,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__4,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__4,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__40,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__40,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__41,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__41,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__42,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__42,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__43,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__43,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__44,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__44,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__45,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__45,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__46,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__46,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__47,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__47,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__48,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__48,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__49,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__49,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__5,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__5,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__50,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__50,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__51,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__51,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__52,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__52,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__53,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__53,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__54,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__54,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__55,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__55,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__56,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__56,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__57,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__57,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__59,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__59,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__6,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__6,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__60,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__60,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__61,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__61,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__62,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__62,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__63,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__63,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__64,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__64,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__65,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__65,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__66,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__66,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__67,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__67,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__68,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__68,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__69,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__69,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__7,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__7,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__70,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__70,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__71,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__71,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__72,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__72,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__73,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__73,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__74,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__74,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__75,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__75,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__76,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__76,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__77,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__77,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__78,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__78,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__79,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__79,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__8,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__8,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__80,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__80,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__81,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__81,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__82,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__82,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__83,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__83,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__84,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__84,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__85,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__85,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__86,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__86,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__87,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__87,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__88,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__88,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__89,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__89,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__9,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__9,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__90,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__90,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__91,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__91,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__92,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__92,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__93,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__93,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__94,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__94,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__95,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__95,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__96,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__96,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__97,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__97,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__98,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__98,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,0-0__99,NA,NA,Porites porites,480,cm2,0,0,FALSE,Plot C__1__baseline_start__0-0__99,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__0,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__0,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__1,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__1,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__10,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__10,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__100,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__100,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__101,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__101,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__102,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__102,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__103,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__103,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__104,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__104,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__105,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__105,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__106,NA,NA,Orbicella franksi,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__106,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__107,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__107,1
Plot C,all,Plot C,November,1,2025-11-03,baseline_start,1-0__108,NA,NA,Montastraea cavernosa,480,cm2,0,0,FALSE,Plot C__1__baseline_start__1-0__108,1
